place_id,place_name,category,location,district,rating,budget_min_LKR,budget_max_LKR,latitude,longitude,budget_level,description,tags
153,Wilpattu National Park,Wildlife,Anuradhapura,Anuradhapura,3.8,4000,12000,8.455,80.0438,High,Largest park - leopards and natural villus,"leopard,wildlife,safari,nature"
154,Mihintale,Religious,Anuradhapura,Anuradhapura,4.9,300,1000,8.35,80.5167,Low,Where Buddhism was introduced to Sri Lanka,"buddhism,sacred,historical,religious"
155,Anuradhapura Sacred City,Historical,Anuradhapura,Anuradhapura,3.0,500,2000,8.3114,80.4037,Low,Ancient capital - UNESCO World Heritage Site,"UNESCO,ancient,historical,buddhist"
156,Thuparama Dagoba,Religious,Anuradhapura,Anuradhapura,3.4,300,1000,8.35,80.3972,Low,First dagoba built in Sri Lanka,"dagoba,first,ancient,religious"
157,Ritigala Ruins,Historical,Anuradhapura,Anuradhapura,4.7,300,1000,8.1014,80.6875,Low,Remote ancient monastery ruins in wilderness,"ruins,ancient,remote,monastery"
158,Mihintale,Religious,Anuradhapura,Anuradhapura,4.5,300,1000,8.35,80.5167,Low,Where Buddhism was introduced to Sri Lanka,"buddhism,sacred,historical,religious"
159,Aukana Buddha Statue,Religious,Anuradhapura,Anuradhapura,4.5,300,800,8.0333,80.5833,Low,Magnificent 5th century standing Buddha statue,"buddha,statue,ancient,religious"
160,Jetavanaramaya,Historical,Anuradhapura,Anuradhapura,4.6,500,2000,8.3528,80.4003,Low,Once tallest structure in ancient world,"dagoba,ancient,tallest,historical"
161,Jetavanaramaya,Historical,Anuradhapura,Anuradhapura,3.6,500,2000,8.3528,80.4003,Low,Once tallest structure in ancient world,"dagoba,ancient,tallest,historical"
162,Ruwanwelisaya Dagoba,Religious,Anuradhapura,Anuradhapura,5.0,500,2000,8.3481,80.3959,Low,One of tallest ancient dagobas - 2nd century BC,"dagoba,ancient,buddhist,religious"
163,Sri Maha Bodhi,Religious,Anuradhapura,Anuradhapura,3.4,300,1000,8.3456,80.3972,Low,Sacred fig tree grown from cutting of Buddha's tree,"bodhi,tree,sacred,buddhist,religious"
164,Ruwanwelisaya Dagoba,Religious,Anuradhapura,Anuradhapura,4.5,500,2000,8.3481,80.3959,Low,One of tallest ancient dagobas - 2nd century BC,"dagoba,ancient,buddhist,religious"
165,Sri Maha Bodhi,Religious,Anuradhapura,Anuradhapura,3.8,300,1000,8.3456,80.3972,Low,Sacred fig tree grown from cutting of Buddha's tree,"bodhi,tree,sacred,buddhist,religious"
166,Wilpattu National Park,Wildlife,Anuradhapura,Anuradhapura,3.6,4000,12000,8.455,80.0438,High,Largest park - leopards and natural villus,"leopard,wildlife,safari,nature"
167,Thuparama Dagoba,Religious,Anuradhapura,Anuradhapura,3.3,300,1000,8.35,80.3972,Low,First dagoba built in Sri Lanka,"dagoba,first,ancient,religious"
168,Abhayagiri Monastery,Historical,Anuradhapura,Anuradhapura,4.7,500,2000,8.3564,80.3969,Low,Ancient monastery complex - UNESCO site,"monastery,ancient,UNESCO,historical"
169,Anuradhapura Sacred City,Historical,Anuradhapura,Anuradhapura,3.7,500,2000,8.3114,80.4037,Low,Ancient capital - UNESCO World Heritage Site,"UNESCO,ancient,historical,buddhist"
170,Ruwanwelisaya Dagoba,Religious,Anuradhapura,Anuradhapura,3.1,500,2000,8.3481,80.3959,Low,One of tallest ancient dagobas - 2nd century BC,"dagoba,ancient,buddhist,religious"
171,Mihintale,Religious,Anuradhapura,Anuradhapura,4.2,300,1000,8.35,80.5167,Low,Where Buddhism was introduced to Sri Lanka,"buddhism,sacred,historical,religious"
172,Abhayagiri Monastery,Historical,Anuradhapura,Anuradhapura,4.7,500,2000,8.3564,80.3969,Low,Ancient monastery complex - UNESCO site,"monastery,ancient,UNESCO,historical"
173,Thuparama Dagoba,Religious,Anuradhapura,Anuradhapura,4.0,300,1000,8.35,80.3972,Low,First dagoba built in Sri Lanka,"dagoba,first,ancient,religious"
174,Abhayagiri Monastery,Historical,Anuradhapura,Anuradhapura,4.1,500,2000,8.3564,80.3969,Low,Ancient monastery complex - UNESCO site,"monastery,ancient,UNESCO,historical"
175,Sri Maha Bodhi,Religious,Anuradhapura,Anuradhapura,4.6,300,1000,8.3456,80.3972,Low,Sacred fig tree grown from cutting of Buddha's tree,"bodhi,tree,sacred,buddhist,religious"
176,Mihintale,Religious,Anuradhapura,Anuradhapura,4.1,300,1000,8.35,80.5167,Low,Where Buddhism was introduced to Sri Lanka,"buddhism,sacred,historical,religious"
177,Ruwanwelisaya Dagoba,Religious,Anuradhapura,Anuradhapura,4.0,500,2000,8.3481,80.3959,Low,One of tallest ancient dagobas - 2nd century BC,"dagoba,ancient,buddhist,religious"
178,Aukana Buddha Statue,Religious,Anuradhapura,Anuradhapura,3.3,300,800,8.0333,80.5833,Low,Magnificent 5th century standing Buddha statue,"buddha,statue,ancient,religious"
179,Aukana Buddha Statue,Religious,Anuradhapura,Anuradhapura,4.1,300,800,8.0333,80.5833,Low,Magnificent 5th century standing Buddha statue,"buddha,statue,ancient,religious"
180,Sri Maha Bodhi,Religious,Anuradhapura,Anuradhapura,3.7,300,1000,8.3456,80.3972,Low,Sacred fig tree grown from cutting of Buddha's tree,"bodhi,tree,sacred,buddhist,religious"
181,Jetavanaramaya,Historical,Anuradhapura,Anuradhapura,4.3,500,2000,8.3528,80.4003,Low,Once tallest structure in ancient world,"dagoba,ancient,tallest,historical"
182,Mihintale,Religious,Anuradhapura,Anuradhapura,3.7,300,1000,8.35,80.5167,Low,Where Buddhism was introduced to Sri Lanka,"buddhism,sacred,historical,religious"
183,Jetavanaramaya,Historical,Anuradhapura,Anuradhapura,4.9,500,2000,8.3528,80.4003,Low,Once tallest structure in ancient world,"dagoba,ancient,tallest,historical"
184,Abhayagiri Monastery,Historical,Anuradhapura,Anuradhapura,4.1,500,2000,8.3564,80.3969,Low,Ancient monastery complex - UNESCO site,"monastery,ancient,UNESCO,historical"
185,Aukana Buddha Statue,Religious,Anuradhapura,Anuradhapura,4.6,300,800,8.0333,80.5833,Low,Magnificent 5th century standing Buddha statue,"buddha,statue,ancient,religious"
186,Anuradhapura Sacred City,Historical,Anuradhapura,Anuradhapura,3.2,500,2000,8.3114,80.4037,Low,Ancient capital - UNESCO World Heritage Site,"UNESCO,ancient,historical,buddhist"
187,Mihintale,Religious,Anuradhapura,Anuradhapura,3.9,300,1000,8.35,80.5167,Low,Where Buddhism was introduced to Sri Lanka,"buddhism,sacred,historical,religious"
188,Abhayagiri Monastery,Historical,Anuradhapura,Anuradhapura,4.8,500,2000,8.3564,80.3969,Low,Ancient monastery complex - UNESCO site,"monastery,ancient,UNESCO,historical"
189,Jetavanaramaya,Historical,Anuradhapura,Anuradhapura,4.9,500,2000,8.3528,80.4003,Low,Once tallest structure in ancient world,"dagoba,ancient,tallest,historical"
190,Mihintale,Religious,Anuradhapura,Anuradhapura,3.8,300,1000,8.35,80.5167,Low,Where Buddhism was introduced to Sri Lanka,"buddhism,sacred,historical,religious"
191,Sri Maha Bodhi,Religious,Anuradhapura,Anuradhapura,3.8,300,1000,8.3456,80.3972,Low,Sacred fig tree grown from cutting of Buddha's tree,"bodhi,tree,sacred,buddhist,religious"
192,Aukana Buddha Statue,Religious,Anuradhapura,Anuradhapura,4.4,300,800,8.0333,80.5833,Low,Magnificent 5th century standing Buddha statue,"buddha,statue,ancient,religious"
193,Anuradhapura Sacred City,Historical,Anuradhapura,Anuradhapura,4.8,500,2000,8.3114,80.4037,Low,Ancient capital - UNESCO World Heritage Site,"UNESCO,ancient,historical,buddhist"
194,Mihintale,Religious,Anuradhapura,Anuradhapura,4.0,300,1000,8.35,80.5167,Low,Where Buddhism was introduced to Sri Lanka,"buddhism,sacred,historical,religious"
195,Aukana Buddha Statue,Religious,Anuradhapura,Anuradhapura,3.9,300,800,8.0333,80.5833,Low,Magnificent 5th century standing Buddha statue,"buddha,statue,ancient,religious"
196,Anuradhapura Sacred City,Historical,Anuradhapura,Anuradhapura,3.6,500,2000,8.3114,80.4037,Low,Ancient capital - UNESCO World Heritage Site,"UNESCO,ancient,historical,buddhist"
197,Jetavanaramaya,Historical,Anuradhapura,Anuradhapura,3.6,500,2000,8.3528,80.4003,Low,Once tallest structure in ancient world,"dagoba,ancient,tallest,historical"
198,Sri Maha Bodhi,Religious,Anuradhapura,Anuradhapura,4.9,300,1000,8.3456,80.3972,Low,Sacred fig tree grown from cutting of Buddha's tree,"bodhi,tree,sacred,buddhist,religious"
199,Ruwanwelisaya Dagoba,Religious,Anuradhapura,Anuradhapura,4.9,500,2000,8.3481,80.3959,Low,One of tallest ancient dagobas - 2nd century BC,"dagoba,ancient,buddhist,religious"
200,Aukana Buddha Statue,Religious,Anuradhapura,Anuradhapura,4.1,300,800,8.0333,80.5833,Low,Magnificent 5th century standing Buddha statue,"buddha,statue,ancient,religious"
201,Sri Maha Bodhi,Religious,Anuradhapura,Anuradhapura,3.4,300,1000,8.3456,80.3972,Low,Sacred fig tree grown from cutting of Buddha's tree,"bodhi,tree,sacred,buddhist,religious"
202,Jetavanaramaya,Historical,Anuradhapura,Anuradhapura,4.7,500,2000,8.3528,80.4003,Low,Once tallest structure in ancient world,"dagoba,ancient,tallest,historical"
203,Wilpattu National Park,Wildlife,Anuradhapura,Anuradhapura,4.7,4000,12000,8.455,80.0438,High,Largest park - leopards and natural villus,"leopard,wildlife,safari,nature"
204,Jetavanaramaya,Historical,Anuradhapura,Anuradhapura,4.1,500,2000,8.3528,80.4003,Low,Once tallest structure in ancient world,"dagoba,ancient,tallest,historical"
205,Wilpattu National Park,Wildlife,Anuradhapura,Anuradhapura,4.3,4000,12000,8.455,80.0438,High,Largest park - leopards and natural villus,"leopard,wildlife,safari,nature"
206,Sri Maha Bodhi,Religious,Anuradhapura,Anuradhapura,4.5,300,1000,8.3456,80.3972,Low,Sacred fig tree grown from cutting of Buddha's tree,"bodhi,tree,sacred,buddhist,religious"
207,Ruwanwelisaya Dagoba,Religious,Anuradhapura,Anuradhapura,3.0,500,2000,8.3481,80.3959,Low,One of tallest ancient dagobas - 2nd century BC,"dagoba,ancient,buddhist,religious"
208,Mihintale,Religious,Anuradhapura,Anuradhapura,3.1,300,1000,8.35,80.5167,Low,Where Buddhism was introduced to Sri Lanka,"buddhism,sacred,historical,religious"
209,Sri Maha Bodhi,Religious,Anuradhapura,Anuradhapura,3.1,300,1000,8.3456,80.3972,Low,Sacred fig tree grown from cutting of Buddha's tree,"bodhi,tree,sacred,buddhist,religious"
210,Thuparama Dagoba,Religious,Anuradhapura,Anuradhapura,4.1,300,1000,8.35,80.3972,Low,First dagoba built in Sri Lanka,"dagoba,first,ancient,religious"
211,Abhayagiri Monastery,Historical,Anuradhapura,Anuradhapura,4.6,500,2000,8.3564,80.3969,Low,Ancient monastery complex - UNESCO site,"monastery,ancient,UNESCO,historical"
212,Thuparama Dagoba,Religious,Anuradhapura,Anuradhapura,3.8,300,1000,8.35,80.3972,Low,First dagoba built in Sri Lanka,"dagoba,first,ancient,religious"
213,Ritigala Ruins,Historical,Anuradhapura,Anuradhapura,4.3,300,1000,8.1014,80.6875,Low,Remote ancient monastery ruins in wilderness,"ruins,ancient,remote,monastery"
214,Wilpattu National Park,Wildlife,Anuradhapura,Anuradhapura,3.6,4000,12000,8.455,80.0438,High,Largest park - leopards and natural villus,"leopard,wildlife,safari,nature"
215,Wilpattu National Park,Wildlife,Anuradhapura,Anuradhapura,4.3,4000,12000,8.455,80.0438,High,Largest park - leopards and natural villus,"leopard,wildlife,safari,nature"
216,Aukana Buddha Statue,Religious,Anuradhapura,Anuradhapura,3.0,300,800,8.0333,80.5833,Low,Magnificent 5th century standing Buddha statue,"buddha,statue,ancient,religious"
217,Abhayagiri Monastery,Historical,Anuradhapura,Anuradhapura,3.1,500,2000,8.3564,80.3969,Low,Ancient monastery complex - UNESCO site,"monastery,ancient,UNESCO,historical"
218,Abhayagiri Monastery,Historical,Anuradhapura,Anuradhapura,3.1,500,2000,8.3564,80.3969,Low,Ancient monastery complex - UNESCO site,"monastery,ancient,UNESCO,historical"
219,Sri Maha Bodhi,Religious,Anuradhapura,Anuradhapura,3.7,300,1000,8.3456,80.3972,Low,Sacred fig tree grown from cutting of Buddha's tree,"bodhi,tree,sacred,buddhist,religious"
220,Aukana Buddha Statue,Religious,Anuradhapura,Anuradhapura,3.2,300,800,8.0333,80.5833,Low,Magnificent 5th century standing Buddha statue,"buddha,statue,ancient,religious"
