place_id,place_name,category,location,district,rating,budget_min_LKR,budget_max_LKR,latitude,longitude,budget_level,description,tags
177,Lellama Fish Market,Cultural,Gampaha,Gampaha,4.6,0,200,7.2,79.84,Low,Authentic local fish market experience,"market,fish,local,culture"
178,Henarathgoda Botanical Garden,Nature,Gampaha,Gampaha,3.6,300,800,7.1667,80.0167,Low,Second oldest botanical garden in Sri Lanka,"garden,botanical,nature,scenic"
179,Lellama Fish Market,Cultural,Gampaha,Gampaha,4.8,0,200,7.2,79.84,Low,Authentic local fish market experience,"market,fish,local,culture"
180,Henarathgoda Botanical Garden,Nature,Gampaha,Gampaha,3.9,300,800,7.1667,80.0167,Low,Second oldest botanical garden in Sri Lanka,"garden,botanical,nature,scenic"
181,Henarathgoda Botanical Garden,Nature,Gampaha,Gampaha,4.3,300,800,7.1667,80.0167,Low,Second oldest botanical garden in Sri Lanka,"garden,botanical,nature,scenic"
182,Negombo Fish Market,Cultural,Gampaha,Gampaha,4.8,0,300,7.2096,79.8356,Low,Bustling early morning fish market,"market,fish,culture,local"
183,St Mary's Church Negombo,Religious,Gampaha,Gampaha,3.1,0,300,7.2096,79.8356,Low,Historic Catholic church in Negombo,"church,catholic,colonial,religious"
184,Negombo Fish Market,Cultural,Gampaha,Gampaha,4.9,0,300,7.2096,79.8356,Low,Bustling early morning fish market,"market,fish,culture,local"
185,Negombo Beach,Beach,Gampaha,Gampaha,3.4,300,1500,7.2096,79.8356,Low,Popular beach town with lagoon,"beach,lagoon,fishing,relaxation"
186,Henarathgoda Botanical Garden,Nature,Gampaha,Gampaha,4.5,300,800,7.1667,80.0167,Low,Second oldest botanical garden in Sri Lanka,"garden,botanical,nature,scenic"
187,St Mary's Church Negombo,Religious,Gampaha,Gampaha,4.8,0,300,7.2096,79.8356,Low,Historic Catholic church in Negombo,"church,catholic,colonial,religious"
188,Muthurajawela Wetland,Nature,Gampaha,Gampaha,4.9,500,1500,7.1333,79.9,Medium,Unique wetland with boat safari and birds,"wetland,birds,boat,nature"
189,St Mary's Church Negombo,Religious,Gampaha,Gampaha,3.9,0,300,7.2096,79.8356,Low,Historic Catholic church in Negombo,"church,catholic,colonial,religious"
190,Lellama Fish Market,Cultural,Gampaha,Gampaha,4.9,0,200,7.2,79.84,Low,Authentic local fish market experience,"market,fish,local,culture"
191,St Mary's Church Negombo,Religious,Gampaha,Gampaha,3.3,0,300,7.2096,79.8356,Low,Historic Catholic church in Negombo,"church,catholic,colonial,religious"
192,Henarathgoda Botanical Garden,Nature,Gampaha,Gampaha,3.2,300,800,7.1667,80.0167,Low,Second oldest botanical garden in Sri Lanka,"garden,botanical,nature,scenic"
193,Henarathgoda Botanical Garden,Nature,Gampaha,Gampaha,3.1,300,800,7.1667,80.0167,Low,Second oldest botanical garden in Sri Lanka,"garden,botanical,nature,scenic"
194,Negombo Fish Market,Cultural,Gampaha,Gampaha,4.2,0,300,7.2096,79.8356,Low,Bustling early morning fish market,"market,fish,culture,local"
195,Negombo Fish Market,Cultural,Gampaha,Gampaha,4.1,0,300,7.2096,79.8356,Low,Bustling early morning fish market,"market,fish,culture,local"
196,Henarathgoda Botanical Garden,Nature,Gampaha,Gampaha,4.2,300,800,7.1667,80.0167,Low,Second oldest botanical garden in Sri Lanka,"garden,botanical,nature,scenic"
197,Henarathgoda Botanical Garden,Nature,Gampaha,Gampaha,4.4,300,800,7.1667,80.0167,Low,Second oldest botanical garden in Sri Lanka,"garden,botanical,nature,scenic"
198,St Mary's Church Negombo,Religious,Gampaha,Gampaha,3.2,0,300,7.2096,79.8356,Low,Historic Catholic church in Negombo,"church,catholic,colonial,religious"
199,Muthurajawela Wetland,Nature,Gampaha,Gampaha,3.3,500,1500,7.1333,79.9,Medium,Unique wetland with boat safari and birds,"wetland,birds,boat,nature"
200,Negombo Fish Market,Cultural,Gampaha,Gampaha,3.9,0,300,7.2096,79.8356,Low,Bustling early morning fish market,"market,fish,culture,local"
201,Lellama Fish Market,Cultural,Gampaha,Gampaha,3.7,0,200,7.2,79.84,Low,Authentic local fish market experience,"market,fish,local,culture"
202,Muthurajawela Wetland,Nature,Gampaha,Gampaha,4.0,500,1500,7.1333,79.9,Medium,Unique wetland with boat safari and birds,"wetland,birds,boat,nature"
203,Henarathgoda Botanical Garden,Nature,Gampaha,Gampaha,3.3,300,800,7.1667,80.0167,Low,Second oldest botanical garden in Sri Lanka,"garden,botanical,nature,scenic"
204,Henarathgoda Botanical Garden,Nature,Gampaha,Gampaha,3.1,300,800,7.1667,80.0167,Low,Second oldest botanical garden in Sri Lanka,"garden,botanical,nature,scenic"
205,Negombo Beach,Beach,Gampaha,Gampaha,4.9,300,1500,7.2096,79.8356,Low,Popular beach town with lagoon,"beach,lagoon,fishing,relaxation"
206,Muthurajawela Wetland,Nature,Gampaha,Gampaha,3.4,500,1500,7.1333,79.9,Medium,Unique wetland with boat safari and birds,"wetland,birds,boat,nature"
207,Lellama Fish Market,Cultural,Gampaha,Gampaha,5.0,0,200,7.2,79.84,Low,Authentic local fish market experience,"market,fish,local,culture"
208,Henarathgoda Botanical Garden,Nature,Gampaha,Gampaha,3.1,300,800,7.1667,80.0167,Low,Second oldest botanical garden in Sri Lanka,"garden,botanical,nature,scenic"
209,Muthurajawela Wetland,Nature,Gampaha,Gampaha,4.7,500,1500,7.1333,79.9,Medium,Unique wetland with boat safari and birds,"wetland,birds,boat,nature"
210,Muthurajawela Wetland,Nature,Gampaha,Gampaha,4.4,500,1500,7.1333,79.9,Medium,Unique wetland with boat safari and birds,"wetland,birds,boat,nature"
211,Muthurajawela Wetland,Nature,Gampaha,Gampaha,4.8,500,1500,7.1333,79.9,Medium,Unique wetland with boat safari and birds,"wetland,birds,boat,nature"
212,Muthurajawela Wetland,Nature,Gampaha,Gampaha,3.8,500,1500,7.1333,79.9,Medium,Unique wetland with boat safari and birds,"wetland,birds,boat,nature"
213,Negombo Beach,Beach,Gampaha,Gampaha,4.2,300,1500,7.2096,79.8356,Low,Popular beach town with lagoon,"beach,lagoon,fishing,relaxation"
214,Muthurajawela Wetland,Nature,Gampaha,Gampaha,4.4,500,1500,7.1333,79.9,Medium,Unique wetland with boat safari and birds,"wetland,birds,boat,nature"
215,Muthurajawela Wetland,Nature,Gampaha,Gampaha,4.2,500,1500,7.1333,79.9,Medium,Unique wetland with boat safari and birds,"wetland,birds,boat,nature"
216,Lellama Fish Market,Cultural,Gampaha,Gampaha,4.1,0,200,7.2,79.84,Low,Authentic local fish market experience,"market,fish,local,culture"
217,Negombo Fish Market,Cultural,Gampaha,Gampaha,4.1,0,300,7.2096,79.8356,Low,Bustling early morning fish market,"market,fish,culture,local"
218,Lellama Fish Market,Cultural,Gampaha,Gampaha,4.6,0,200,7.2,79.84,Low,Authentic local fish market experience,"market,fish,local,culture"
219,Negombo Fish Market,Cultural,Gampaha,Gampaha,3.2,0,300,7.2096,79.8356,Low,Bustling early morning fish market,"market,fish,culture,local"
220,Muthurajawela Wetland,Nature,Gampaha,Gampaha,4.7,500,1500,7.1333,79.9,Medium,Unique wetland with boat safari and birds,"wetland,birds,boat,nature"
