place_id,place_name,category,location,district,rating,budget_min_LKR,budget_max_LKR,latitude,longitude,budget_level,description,tags
163,Iranamadu Tank,Nature,Kilinochchi,Kilinochchi,3.5,0,500,9.3167,80.35,Low,Large irrigation reservoir with bird watching,"tank,birds,nature,scenic"
164,Giant Water Tank,Nature,Kilinochchi,Kilinochchi,3.6,0,500,9.35,80.3833,Low,Large ancient irrigation tank with scenic views,"tank,nature,scenic,ancient"
165,Poovarasankulam,Nature,Kilinochchi,Kilinochchi,4.9,0,400,9.4167,80.3833,Low,Ancient tank with diverse bird species,"tank,birds,nature,peaceful"
166,Giant Water Tank,Nature,Kilinochchi,Kilinochchi,3.4,0,500,9.35,80.3833,Low,Large ancient irrigation tank with scenic views,"tank,nature,scenic,ancient"
167,Kilinochchi Town Center,Cultural,Kilinochchi,Kilinochchi,3.6,100,400,9.3897,80.4006,Low,War-rebuilt town showing resilience and reconstruction,"culture,town,historical,resilience"
168,Poovarasankulam,Nature,Kilinochchi,Kilinochchi,5.0,0,400,9.4167,80.3833,Low,Ancient tank with diverse bird species,"tank,birds,nature,peaceful"
169,Poovarasankulam,Nature,Kilinochchi,Kilinochchi,4.2,0,400,9.4167,80.3833,Low,Ancient tank with diverse bird species,"tank,birds,nature,peaceful"
170,Kilinochchi Water Tower,Historical,Kilinochchi,Kilinochchi,4.7,0,300,9.3833,80.4,Low,Iconic water tower damaged in war - symbol of resilience,"tower,war,historical,landmark"
171,Iranamadu Tank,Nature,Kilinochchi,Kilinochchi,3.5,0,500,9.3167,80.35,Low,Large irrigation reservoir with bird watching,"tank,birds,nature,scenic"
172,Giant Water Tank,Nature,Kilinochchi,Kilinochchi,3.6,0,500,9.35,80.3833,Low,Large ancient irrigation tank with scenic views,"tank,nature,scenic,ancient"
173,Poovarasankulam,Nature,Kilinochchi,Kilinochchi,3.3,0,400,9.4167,80.3833,Low,Ancient tank with diverse bird species,"tank,birds,nature,peaceful"
174,Kilinochchi Water Tower,Historical,Kilinochchi,Kilinochchi,4.9,0,300,9.3833,80.4,Low,Iconic water tower damaged in war - symbol of resilience,"tower,war,historical,landmark"
175,Poovarasankulam,Nature,Kilinochchi,Kilinochchi,3.6,0,400,9.4167,80.3833,Low,Ancient tank with diverse bird species,"tank,birds,nature,peaceful"
176,Giant Water Tank,Nature,Kilinochchi,Kilinochchi,4.3,0,500,9.35,80.3833,Low,Large ancient irrigation tank with scenic views,"tank,nature,scenic,ancient"
177,Kilinochchi Town Center,Cultural,Kilinochchi,Kilinochchi,3.2,100,400,9.3897,80.4006,Low,War-rebuilt town showing resilience and reconstruction,"culture,town,historical,resilience"
178,Kilinochchi Water Tower,Historical,Kilinochchi,Kilinochchi,4.1,0,300,9.3833,80.4,Low,Iconic water tower damaged in war - symbol of resilience,"tower,war,historical,landmark"
179,Kilinochchi Town Center,Cultural,Kilinochchi,Kilinochchi,4.0,100,400,9.3897,80.4006,Low,War-rebuilt town showing resilience and reconstruction,"culture,town,historical,resilience"
180,Iranamadu Tank,Nature,Kilinochchi,Kilinochchi,3.4,0,500,9.3167,80.35,Low,Large irrigation reservoir with bird watching,"tank,birds,nature,scenic"
181,Kilinochchi Water Tower,Historical,Kilinochchi,Kilinochchi,3.5,0,300,9.3833,80.4,Low,Iconic water tower damaged in war - symbol of resilience,"tower,war,historical,landmark"
182,Kilinochchi Town Center,Cultural,Kilinochchi,Kilinochchi,3.2,100,400,9.3897,80.4006,Low,War-rebuilt town showing resilience and reconstruction,"culture,town,historical,resilience"
183,Kilinochchi Water Tower,Historical,Kilinochchi,Kilinochchi,3.8,0,300,9.3833,80.4,Low,Iconic water tower damaged in war - symbol of resilience,"tower,war,historical,landmark"
184,Kilinochchi Water Tower,Historical,Kilinochchi,Kilinochchi,4.2,0,300,9.3833,80.4,Low,Iconic water tower damaged in war - symbol of resilience,"tower,war,historical,landmark"
185,Kilinochchi Water Tower,Historical,Kilinochchi,Kilinochchi,3.3,0,300,9.3833,80.4,Low,Iconic water tower damaged in war - symbol of resilience,"tower,war,historical,landmark"
186,Poovarasankulam,Nature,Kilinochchi,Kilinochchi,4.9,0,400,9.4167,80.3833,Low,Ancient tank with diverse bird species,"tank,birds,nature,peaceful"
187,Kilinochchi Water Tower,Historical,Kilinochchi,Kilinochchi,5.0,0,300,9.3833,80.4,Low,Iconic water tower damaged in war - symbol of resilience,"tower,war,historical,landmark"
188,Kilinochchi Water Tower,Historical,Kilinochchi,Kilinochchi,4.1,0,300,9.3833,80.4,Low,Iconic water tower damaged in war - symbol of resilience,"tower,war,historical,landmark"
189,Kilinochchi Town Center,Cultural,Kilinochchi,Kilinochchi,4.2,100,400,9.3897,80.4006,Low,War-rebuilt town showing resilience and reconstruction,"culture,town,historical,resilience"
190,Poovarasankulam,Nature,Kilinochchi,Kilinochchi,3.5,0,400,9.4167,80.3833,Low,Ancient tank with diverse bird species,"tank,birds,nature,peaceful"
191,Poovarasankulam,Nature,Kilinochchi,Kilinochchi,3.8,0,400,9.4167,80.3833,Low,Ancient tank with diverse bird species,"tank,birds,nature,peaceful"
192,Kilinochchi Town Center,Cultural,Kilinochchi,Kilinochchi,3.6,100,400,9.3897,80.4006,Low,War-rebuilt town showing resilience and reconstruction,"culture,town,historical,resilience"
193,Poovarasankulam,Nature,Kilinochchi,Kilinochchi,5.0,0,400,9.4167,80.3833,Low,Ancient tank with diverse bird species,"tank,birds,nature,peaceful"
194,Iranamadu Tank,Nature,Kilinochchi,Kilinochchi,4.1,0,500,9.3167,80.35,Low,Large irrigation reservoir with bird watching,"tank,birds,nature,scenic"
195,Kilinochchi Water Tower,Historical,Kilinochchi,Kilinochchi,4.2,0,300,9.3833,80.4,Low,Iconic water tower damaged in war - symbol of resilience,"tower,war,historical,landmark"
196,Kilinochchi Water Tower,Historical,Kilinochchi,Kilinochchi,4.9,0,300,9.3833,80.4,Low,Iconic water tower damaged in war - symbol of resilience,"tower,war,historical,landmark"
197,Giant Water Tank,Nature,Kilinochchi,Kilinochchi,4.3,0,500,9.35,80.3833,Low,Large ancient irrigation tank with scenic views,"tank,nature,scenic,ancient"
198,Iranamadu Tank,Nature,Kilinochchi,Kilinochchi,4.3,0,500,9.3167,80.35,Low,Large irrigation reservoir with bird watching,"tank,birds,nature,scenic"
199,Giant Water Tank,Nature,Kilinochchi,Kilinochchi,3.5,0,500,9.35,80.3833,Low,Large ancient irrigation tank with scenic views,"tank,nature,scenic,ancient"
200,Poovarasankulam,Nature,Kilinochchi,Kilinochchi,3.2,0,400,9.4167,80.3833,Low,Ancient tank with diverse bird species,"tank,birds,nature,peaceful"
201,Kilinochchi Water Tower,Historical,Kilinochchi,Kilinochchi,3.8,0,300,9.3833,80.4,Low,Iconic water tower damaged in war - symbol of resilience,"tower,war,historical,landmark"
202,Poovarasankulam,Nature,Kilinochchi,Kilinochchi,3.9,0,400,9.4167,80.3833,Low,Ancient tank with diverse bird species,"tank,birds,nature,peaceful"
203,Kilinochchi Water Tower,Historical,Kilinochchi,Kilinochchi,3.5,0,300,9.3833,80.4,Low,Iconic water tower damaged in war - symbol of resilience,"tower,war,historical,landmark"
204,Iranamadu Tank,Nature,Kilinochchi,Kilinochchi,4.4,0,500,9.3167,80.35,Low,Large irrigation reservoir with bird watching,"tank,birds,nature,scenic"
205,Kilinochchi Town Center,Cultural,Kilinochchi,Kilinochchi,3.1,100,400,9.3897,80.4006,Low,War-rebuilt town showing resilience and reconstruction,"culture,town,historical,resilience"
206,Giant Water Tank,Nature,Kilinochchi,Kilinochchi,4.8,0,500,9.35,80.3833,Low,Large ancient irrigation tank with scenic views,"tank,nature,scenic,ancient"
207,Poovarasankulam,Nature,Kilinochchi,Kilinochchi,4.3,0,400,9.4167,80.3833,Low,Ancient tank with diverse bird species,"tank,birds,nature,peaceful"
208,Giant Water Tank,Nature,Kilinochchi,Kilinochchi,3.9,0,500,9.35,80.3833,Low,Large ancient irrigation tank with scenic views,"tank,nature,scenic,ancient"
209,Poovarasankulam,Nature,Kilinochchi,Kilinochchi,3.4,0,400,9.4167,80.3833,Low,Ancient tank with diverse bird species,"tank,birds,nature,peaceful"
210,Giant Water Tank,Nature,Kilinochchi,Kilinochchi,4.8,0,500,9.35,80.3833,Low,Large ancient irrigation tank with scenic views,"tank,nature,scenic,ancient"
211,Giant Water Tank,Nature,Kilinochchi,Kilinochchi,3.1,0,500,9.35,80.3833,Low,Large ancient irrigation tank with scenic views,"tank,nature,scenic,ancient"
212,Giant Water Tank,Nature,Kilinochchi,Kilinochchi,4.6,0,500,9.35,80.3833,Low,Large ancient irrigation tank with scenic views,"tank,nature,scenic,ancient"
213,Poovarasankulam,Nature,Kilinochchi,Kilinochchi,4.5,0,400,9.4167,80.3833,Low,Ancient tank with diverse bird species,"tank,birds,nature,peaceful"
214,Poovarasankulam,Nature,Kilinochchi,Kilinochchi,4.8,0,400,9.4167,80.3833,Low,Ancient tank with diverse bird species,"tank,birds,nature,peaceful"
215,Kilinochchi Town Center,Cultural,Kilinochchi,Kilinochchi,3.2,100,400,9.3897,80.4006,Low,War-rebuilt town showing resilience and reconstruction,"culture,town,historical,resilience"
216,Iranamadu Tank,Nature,Kilinochchi,Kilinochchi,4.4,0,500,9.3167,80.35,Low,Large irrigation reservoir with bird watching,"tank,birds,nature,scenic"
217,Iranamadu Tank,Nature,Kilinochchi,Kilinochchi,4.0,0,500,9.3167,80.35,Low,Large irrigation reservoir with bird watching,"tank,birds,nature,scenic"
218,Kilinochchi Town Center,Cultural,Kilinochchi,Kilinochchi,3.9,100,400,9.3897,80.4006,Low,War-rebuilt town showing resilience and reconstruction,"culture,town,historical,resilience"
219,Poovarasankulam,Nature,Kilinochchi,Kilinochchi,3.1,0,400,9.4167,80.3833,Low,Ancient tank with diverse bird species,"tank,birds,nature,peaceful"
220,Kilinochchi Town Center,Cultural,Kilinochchi,Kilinochchi,4.5,100,400,9.3897,80.4006,Low,War-rebuilt town showing resilience and reconstruction,"culture,town,historical,resilience"
