place_id,place_name,category,location,district,rating,budget_min_LKR,budget_max_LKR,latitude,longitude,budget_level,description,tags
162,Nanthikadal Lagoon,Nature,Mullaitivu,Mullaitivu,4.9,0,400,9.1833,80.8,Low,Large lagoon with diverse wildlife,"lagoon,wildlife,nature,scenic"
163,Kokkilai Lagoon,Wildlife,Mullaitivu,Mullaitivu,4.1,500,1500,9.0333,80.8167,Medium,Important bird sanctuary with flamingos,"flamingo,birds,lagoon,wildlife"
164,Nanthikadal Lagoon,Nature,Mullaitivu,Mullaitivu,4.9,0,400,9.1833,80.8,Low,Large lagoon with diverse wildlife,"lagoon,wildlife,nature,scenic"
165,Kokkilai Lagoon,Wildlife,Mullaitivu,Mullaitivu,4.5,500,1500,9.0333,80.8167,Medium,Important bird sanctuary with flamingos,"flamingo,birds,lagoon,wildlife"
166,Nanthikadal Lagoon,Nature,Mullaitivu,Mullaitivu,4.4,0,400,9.1833,80.8,Low,Large lagoon with diverse wildlife,"lagoon,wildlife,nature,scenic"
167,Chundikulam,Wildlife,Mullaitivu,Mullaitivu,3.6,800,2000,9.6333,80.3167,Medium,Protected wildlife area in north,"wildlife,protected,nature,birds"
168,Kokkilai Lagoon,Wildlife,Mullaitivu,Mullaitivu,4.1,500,1500,9.0333,80.8167,Medium,Important bird sanctuary with flamingos,"flamingo,birds,lagoon,wildlife"
169,Kokkilai Lagoon,Wildlife,Mullaitivu,Mullaitivu,3.6,500,1500,9.0333,80.8167,Medium,Important bird sanctuary with flamingos,"flamingo,birds,lagoon,wildlife"
170,Mullaitivu War Memorial,Historical,Mullaitivu,Mullaitivu,4.4,0,300,9.2667,80.8167,Low,Memorial site of historical significance,"memorial,historical,war,landmark"
171,Chundikulam,Wildlife,Mullaitivu,Mullaitivu,4.8,800,2000,9.6333,80.3167,Medium,Protected wildlife area in north,"wildlife,protected,nature,birds"
172,Chundikulam,Wildlife,Mullaitivu,Mullaitivu,4.6,800,2000,9.6333,80.3167,Medium,Protected wildlife area in north,"wildlife,protected,nature,birds"
173,Nanthikadal Lagoon,Nature,Mullaitivu,Mullaitivu,3.6,0,400,9.1833,80.8,Low,Large lagoon with diverse wildlife,"lagoon,wildlife,nature,scenic"
174,Kokkilai Lagoon,Wildlife,Mullaitivu,Mullaitivu,4.9,500,1500,9.0333,80.8167,Medium,Important bird sanctuary with flamingos,"flamingo,birds,lagoon,wildlife"
175,Mullaitivu Beach,Beach,Mullaitivu,Mullaitivu,3.7,200,800,9.2667,80.8167,Low,Scenic beach on northeastern coast,"beach,scenic,north,peaceful"
176,Chundikulam,Wildlife,Mullaitivu,Mullaitivu,4.3,800,2000,9.6333,80.3167,Medium,Protected wildlife area in north,"wildlife,protected,nature,birds"
177,Chundikulam,Wildlife,Mullaitivu,Mullaitivu,3.4,800,2000,9.6333,80.3167,Medium,Protected wildlife area in north,"wildlife,protected,nature,birds"
178,Mullaitivu War Memorial,Historical,Mullaitivu,Mullaitivu,3.5,0,300,9.2667,80.8167,Low,Memorial site of historical significance,"memorial,historical,war,landmark"
179,Mullaitivu War Memorial,Historical,Mullaitivu,Mullaitivu,4.4,0,300,9.2667,80.8167,Low,Memorial site of historical significance,"memorial,historical,war,landmark"
180,Nanthikadal Lagoon,Nature,Mullaitivu,Mullaitivu,3.2,0,400,9.1833,80.8,Low,Large lagoon with diverse wildlife,"lagoon,wildlife,nature,scenic"
181,Mullaitivu War Memorial,Historical,Mullaitivu,Mullaitivu,3.5,0,300,9.2667,80.8167,Low,Memorial site of historical significance,"memorial,historical,war,landmark"
182,Mullaitivu Beach,Beach,Mullaitivu,Mullaitivu,4.3,200,800,9.2667,80.8167,Low,Scenic beach on northeastern coast,"beach,scenic,north,peaceful"
183,Mullaitivu War Memorial,Historical,Mullaitivu,Mullaitivu,3.5,0,300,9.2667,80.8167,Low,Memorial site of historical significance,"memorial,historical,war,landmark"
184,Nanthikadal Lagoon,Nature,Mullaitivu,Mullaitivu,3.1,0,400,9.1833,80.8,Low,Large lagoon with diverse wildlife,"lagoon,wildlife,nature,scenic"
185,Chundikulam,Wildlife,Mullaitivu,Mullaitivu,3.7,800,2000,9.6333,80.3167,Medium,Protected wildlife area in north,"wildlife,protected,nature,birds"
186,Chundikulam,Wildlife,Mullaitivu,Mullaitivu,3.2,800,2000,9.6333,80.3167,Medium,Protected wildlife area in north,"wildlife,protected,nature,birds"
187,Nanthikadal Lagoon,Nature,Mullaitivu,Mullaitivu,3.0,0,400,9.1833,80.8,Low,Large lagoon with diverse wildlife,"lagoon,wildlife,nature,scenic"
188,Mullaitivu War Memorial,Historical,Mullaitivu,Mullaitivu,5.0,0,300,9.2667,80.8167,Low,Memorial site of historical significance,"memorial,historical,war,landmark"
189,Nanthikadal Lagoon,Nature,Mullaitivu,Mullaitivu,3.8,0,400,9.1833,80.8,Low,Large lagoon with diverse wildlife,"lagoon,wildlife,nature,scenic"
190,Chundikulam,Wildlife,Mullaitivu,Mullaitivu,4.0,800,2000,9.6333,80.3167,Medium,Protected wildlife area in north,"wildlife,protected,nature,birds"
191,Nanthikadal Lagoon,Nature,Mullaitivu,Mullaitivu,4.5,0,400,9.1833,80.8,Low,Large lagoon with diverse wildlife,"lagoon,wildlife,nature,scenic"
192,Kokkilai Lagoon,Wildlife,Mullaitivu,Mullaitivu,3.6,500,1500,9.0333,80.8167,Medium,Important bird sanctuary with flamingos,"flamingo,birds,lagoon,wildlife"
193,Mullaitivu Beach,Beach,Mullaitivu,Mullaitivu,4.8,200,800,9.2667,80.8167,Low,Scenic beach on northeastern coast,"beach,scenic,north,peaceful"
194,Mullaitivu Beach,Beach,Mullaitivu,Mullaitivu,4.3,200,800,9.2667,80.8167,Low,Scenic beach on northeastern coast,"beach,scenic,north,peaceful"
195,Nanthikadal Lagoon,Nature,Mullaitivu,Mullaitivu,4.1,0,400,9.1833,80.8,Low,Large lagoon with diverse wildlife,"lagoon,wildlife,nature,scenic"
196,Mullaitivu Beach,Beach,Mullaitivu,Mullaitivu,4.8,200,800,9.2667,80.8167,Low,Scenic beach on northeastern coast,"beach,scenic,north,peaceful"
197,Nanthikadal Lagoon,Nature,Mullaitivu,Mullaitivu,3.8,0,400,9.1833,80.8,Low,Large lagoon with diverse wildlife,"lagoon,wildlife,nature,scenic"
198,Nanthikadal Lagoon,Nature,Mullaitivu,Mullaitivu,4.9,0,400,9.1833,80.8,Low,Large lagoon with diverse wildlife,"lagoon,wildlife,nature,scenic"
199,Mullaitivu Beach,Beach,Mullaitivu,Mullaitivu,5.0,200,800,9.2667,80.8167,Low,Scenic beach on northeastern coast,"beach,scenic,north,peaceful"
200,Chundikulam,Wildlife,Mullaitivu,Mullaitivu,4.6,800,2000,9.6333,80.3167,Medium,Protected wildlife area in north,"wildlife,protected,nature,birds"
201,Nanthikadal Lagoon,Nature,Mullaitivu,Mullaitivu,4.9,0,400,9.1833,80.8,Low,Large lagoon with diverse wildlife,"lagoon,wildlife,nature,scenic"
202,Kokkilai Lagoon,Wildlife,Mullaitivu,Mullaitivu,4.8,500,1500,9.0333,80.8167,Medium,Important bird sanctuary with flamingos,"flamingo,birds,lagoon,wildlife"
203,Mullaitivu Beach,Beach,Mullaitivu,Mullaitivu,3.6,200,800,9.2667,80.8167,Low,Scenic beach on northeastern coast,"beach,scenic,north,peaceful"
204,Mullaitivu War Memorial,Historical,Mullaitivu,Mullaitivu,3.2,0,300,9.2667,80.8167,Low,Memorial site of historical significance,"memorial,historical,war,landmark"
205,Kokkilai Lagoon,Wildlife,Mullaitivu,Mullaitivu,3.6,500,1500,9.0333,80.8167,Medium,Important bird sanctuary with flamingos,"flamingo,birds,lagoon,wildlife"
206,Mullaitivu War Memorial,Historical,Mullaitivu,Mullaitivu,4.0,0,300,9.2667,80.8167,Low,Memorial site of historical significance,"memorial,historical,war,landmark"
207,Nanthikadal Lagoon,Nature,Mullaitivu,Mullaitivu,4.7,0,400,9.1833,80.8,Low,Large lagoon with diverse wildlife,"lagoon,wildlife,nature,scenic"
208,Chundikulam,Wildlife,Mullaitivu,Mullaitivu,3.5,800,2000,9.6333,80.3167,Medium,Protected wildlife area in north,"wildlife,protected,nature,birds"
209,Mullaitivu Beach,Beach,Mullaitivu,Mullaitivu,3.7,200,800,9.2667,80.8167,Low,Scenic beach on northeastern coast,"beach,scenic,north,peaceful"
210,Chundikulam,Wildlife,Mullaitivu,Mullaitivu,4.3,800,2000,9.6333,80.3167,Medium,Protected wildlife area in north,"wildlife,protected,nature,birds"
211,Nanthikadal Lagoon,Nature,Mullaitivu,Mullaitivu,3.0,0,400,9.1833,80.8,Low,Large lagoon with diverse wildlife,"lagoon,wildlife,nature,scenic"
212,Kokkilai Lagoon,Wildlife,Mullaitivu,Mullaitivu,4.6,500,1500,9.0333,80.8167,Medium,Important bird sanctuary with flamingos,"flamingo,birds,lagoon,wildlife"
213,Mullaitivu War Memorial,Historical,Mullaitivu,Mullaitivu,4.3,0,300,9.2667,80.8167,Low,Memorial site of historical significance,"memorial,historical,war,landmark"
214,Nanthikadal Lagoon,Nature,Mullaitivu,Mullaitivu,3.4,0,400,9.1833,80.8,Low,Large lagoon with diverse wildlife,"lagoon,wildlife,nature,scenic"
215,Chundikulam,Wildlife,Mullaitivu,Mullaitivu,4.7,800,2000,9.6333,80.3167,Medium,Protected wildlife area in north,"wildlife,protected,nature,birds"
216,Mullaitivu War Memorial,Historical,Mullaitivu,Mullaitivu,3.7,0,300,9.2667,80.8167,Low,Memorial site of historical significance,"memorial,historical,war,landmark"
217,Chundikulam,Wildlife,Mullaitivu,Mullaitivu,4.3,800,2000,9.6333,80.3167,Medium,Protected wildlife area in north,"wildlife,protected,nature,birds"
218,Nanthikadal Lagoon,Nature,Mullaitivu,Mullaitivu,5.0,0,400,9.1833,80.8,Low,Large lagoon with diverse wildlife,"lagoon,wildlife,nature,scenic"
219,Chundikulam,Wildlife,Mullaitivu,Mullaitivu,3.6,800,2000,9.6333,80.3167,Medium,Protected wildlife area in north,"wildlife,protected,nature,birds"
220,Nanthikadal Lagoon,Nature,Mullaitivu,Mullaitivu,3.0,0,400,9.1833,80.8,Low,Large lagoon with diverse wildlife,"lagoon,wildlife,nature,scenic"
